# time,flux_detrended,flux_err,trend
7.416666666666666075e+00,1.001945031469593905e+00,2.000000000000000042e-03,1.000264026958884278e+00
7.427083333333333037e+00,9.970962828882617979e-01,2.000000000000000042e-03,1.000262138764772546e+00
7.437500000000000000e+00,1.001511476458951888e+00,2.000000000000000042e-03,1.000260962110536500e+00
7.447916666666666075e+00,9.990902439753998054e-01,2.000000000000000042e-03,1.000260468844544448e+00
7.458333333333333037e+00,1.001545467922174915e+00,2.000000000000000042e-03,1.000260630815165586e+00
7.468750000000000000e+00,9.988672139434046082e-01,2.000000000000000042e-03,1.000261419870767776e+00
7.479166666666666075e+00,9.967726557871953164e-01,2.000000000000000042e-03,1.000262807859719549e+00
7.489583333333333037e+00,9.971147885571451930e-01,2.000000000000000042e-03,1.000264766630390323e+00
7.500000000000000000e+00,1.000452127368518074e+00,2.000000000000000042e-03,1.000267268031148404e+00
7.510416666666666075e+00,1.000861719348424606e+00,2.000000000000000042e-03,1.000270283910362545e+00
7.520833333333333037e+00,9.985201973147435073e-01,2.000000000000000042e-03,1.000273786116400832e+00
7.531250000000000000e+00,1.001590605006497325e+00,2.000000000000000042e-03,1.000277746497632236e+00
7.541666666666666075e+00,9.969766585777196655e-01,2.000000000000000042e-03,1.000282136902425956e+00
7.552083333333333037e+00,1.000151203009620682e+00,2.000000000000000042e-03,1.000286929179149409e+00
7.562500000000000000e+00,9.978461685361399436e-01,2.000000000000000042e-03,1.000292095176172014e+00
7.572916666666666075e+00,9.989480131140943131e-01,2.000000000000000042e-03,1.000297606741862300e+00
7.583333333333333037e+00,1.000329533746179500e+00,2.000000000000000042e-03,1.000303435724588796e+00
7.593750000000000000e+00,9.984976316671730912e-01,2.000000000000000042e-03,1.000309553972720256e+00
7.604166666666666075e+00,9.994319405352002361e-01,2.000000000000000042e-03,1.000315933334624985e+00
7.614583333333333037e+00,1.002195379459272839e+00,2.000000000000000042e-03,1.000322545658672180e+00
7.625000000000000000e+00,9.990124533379499683e-01,2.000000000000000042e-03,1.000329362793229704e+00
7.635416666666666075e+00,1.001818903268673511e+00,2.000000000000000042e-03,1.000336356586666753e+00
7.645833333333333037e+00,9.978715055600914097e-01,2.000000000000000042e-03,1.000343498887351856e+00
7.656250000000000000e+00,1.001171310287057858e+00,2.000000000000000042e-03,1.000350761543653544e+00
7.666666666666666075e+00,1.002976005372675505e+00,2.000000000000000042e-03,1.000358116403940345e+00
7.677083333333333037e+00,9.951341701845031196e-01,2.000000000000000042e-03,1.000365535316581234e+00
7.687500000000000000e+00,9.984641642173858189e-01,2.000000000000000042e-03,1.000372990129944517e+00
7.697916666666666075e+00,1.001192757430813929e+00,2.000000000000000042e-03,1.000380452692398725e+00
7.708333333333333037e+00,9.996148235540074367e-01,2.000000000000000042e-03,1.000387894852313053e+00
7.718750000000000000e+00,1.000744502296361249e+00,2.000000000000000042e-03,1.000395288458055365e+00
7.729166666666666075e+00,9.987768379213716186e-01,2.000000000000000042e-03,1.000402605357994634e+00
7.739583333333333037e+00,1.000139349492066954e+00,2.000000000000000042e-03,1.000409817400499612e+00
7.750000000000000000e+00,9.996370643299714587e-01,2.000000000000000042e-03,1.000416896433938829e+00
7.760416666666666075e+00,1.002265070511276557e+00,2.000000000000000042e-03,1.000423814306680814e+00
7.770833333333333037e+00,1.000421512928129308e+00,2.000000000000000042e-03,1.000430542867094319e+00
7.781250000000000000e+00,1.000570411715498098e+00,2.000000000000000042e-03,1.000437053963547873e+00
7.791666666666666075e+00,9.990549693957991861e-01,2.000000000000000042e-03,1.000443319444410228e+00
7.802083333333333037e+00,9.988867156474104947e-01,2.000000000000000042e-03,1.000449311158049914e+00
7.812500000000000000e+00,9.989802029524140758e-01,2.000000000000000042e-03,1.000455000952835460e+00
7.822916666666666075e+00,1.000617235922576453e+00,2.000000000000000042e-03,1.000460360677136062e+00
7.833333333333333037e+00,9.989712481798124211e-01,2.000000000000000042e-03,1.000465362179319140e+00
7.843750000000000000e+00,9.995045349205213814e-01,2.000000000000000042e-03,1.000469977307754332e+00
7.854166666666666075e+00,9.955759854311811985e-01,2.000000000000000042e-03,1.000474177910810170e+00
7.864583333333333037e+00,9.907695200432053984e-01,2.000000000000000042e-03,1.000477935836855181e+00
7.875000000000000000e+00,9.871608451957416541e-01,2.000000000000000042e-03,1.000481222934257453e+00
7.885416666666666075e+00,9.895506088383740906e-01,2.000000000000000042e-03,1.000484011051386402e+00
7.895833333333333037e+00,9.860411963010746739e-01,2.000000000000000042e-03,1.000486272036610114e+00
7.906250000000000000e+00,9.828004269036282325e-01,2.000000000000000042e-03,1.000487977738297563e+00
7.916666666666666075e+00,9.851935694269804422e-01,2.000000000000000042e-03,1.000489100004817056e+00
7.927083333333333037e+00,9.841971638851778614e-01,2.000000000000000042e-03,1.000489610684537567e+00
7.937500000000000000e+00,9.885808586213753468e-01,2.000000000000000042e-03,1.000489481625827626e+00
7.947916666666666075e+00,9.922305680174756670e-01,2.000000000000000042e-03,1.000488689636183537e+00
7.958333333333333037e+00,1.002944722009867506e+00,2.000000000000000042e-03,1.000487240482675233e+00
7.968750000000000000e+00,1.000306059519674884e+00,2.000000000000000042e-03,1.000485150414495150e+00
7.979166666666666075e+00,9.992065284749288567e-01,2.000000000000000042e-03,1.000482435695292605e+00
7.989583333333333037e+00,1.001295157358069066e+00,2.000000000000000042e-03,1.000479112588717578e+00
8.000000000000000000e+00,9.952102033740291009e-01,2.000000000000000042e-03,1.000475197358420498e+00
8.010416666666666075e+00,1.000095209217723102e+00,2.000000000000000042e-03,1.000470706268050680e+00
8.020833333333332149e+00,1.001159622863028842e+00,2.000000000000000042e-03,1.000465655581258551e+00
8.031250000000000000e+00,9.966577703269817734e-01,2.000000000000000042e-03,1.000460061561693426e+00
8.041666666666666075e+00,1.001895575368497937e+00,2.000000000000000042e-03,1.000453940473005954e+00
8.052083333333332149e+00,1.000281851580260284e+00,2.000000000000000042e-03,1.000447308578845895e+00
8.062500000000000000e+00,9.987715260071833301e-01,2.000000000000000042e-03,1.000440182142863010e+00
8.072916666666666075e+00,1.000863831201627585e+00,2.000000000000000042e-03,1.000432577428707281e+00
8.083333333333332149e+00,1.004135839680918130e+00,2.000000000000000042e-03,1.000424510700028247e+00
8.093750000000000000e+00,9.999580013036458714e-01,2.000000000000000042e-03,1.000415998220476776e+00
8.104166666666666075e+00,1.000089155616309178e+00,2.000000000000000042e-03,1.000407056253702409e+00
8.114583333333332149e+00,9.986734983070619798e-01,2.000000000000000042e-03,1.000397701063354461e+00
8.125000000000000000e+00,9.978921904050765956e-01,2.000000000000000042e-03,1.000387948913083580e+00
8.135416666666666075e+00,1.001251040940737802e+00,2.000000000000000042e-03,1.000377816066539305e+00
8.145833333333332149e+00,9.978796300361756355e-01,2.000000000000000042e-03,1.000367318787372284e+00
8.156250000000000000e+00,9.997348036566165996e-01,2.000000000000000042e-03,1.000356473339231389e+00
8.166666666666666075e+00,9.986376555468556848e-01,2.000000000000000042e-03,1.000345295985767491e+00
8.177083333333332149e+00,1.000551549145878960e+00,2.000000000000000042e-03,1.000333802990629906e+00
8.187500000000000000e+00,1.000262621633261961e+00,2.000000000000000042e-03,1.000322010617469060e+00
8.197916666666666075e+00,1.001671871519171475e+00,2.000000000000000042e-03,1.000309935129934491e+00
8.208333333333332149e+00,9.985799314563772455e-01,2.000000000000000042e-03,1.000297592791676182e+00
8.218750000000000000e+00,9.990625794389905723e-01,2.000000000000000042e-03,1.000284999866344338e+00
8.229166666666666075e+00,9.976479686105000910e-01,2.000000000000000042e-03,1.000272172617588495e+00
8.239583333333332149e+00,9.987196527189226014e-01,2.000000000000000042e-03,1.000259127309059082e+00
8.250000000000000000e+00,1.000365712551096742e+00,2.000000000000000042e-03,1.000245880204405635e+00
8.260416666666666075e+00,1.001128437464737342e+00,2.000000000000000042e-03,1.000232447567278582e+00
8.270833333333332149e+00,9.977746115617848188e-01,2.000000000000000042e-03,1.000218845661327016e+00
8.281250000000000000e+00,1.001361316692146675e+00,2.000000000000000042e-03,1.000205090750201808e+00
8.291666666666666075e+00,1.002337322488813687e+00,2.000000000000000042e-03,1.000191199097552275e+00
8.302083333333332149e+00,1.000457557356843497e+00,2.000000000000000042e-03,1.000177186967028620e+00
8.312500000000000000e+00,1.003388232590552764e+00,2.000000000000000042e-03,1.000163070622280603e+00
8.322916666666666075e+00,9.980924583857131438e-01,2.000000000000000042e-03,1.000148866326958430e+00
8.333333333333332149e+00,9.971555046001919775e-01,2.000000000000000042e-03,1.000134590344711860e+00
8.343750000000000000e+00,9.960922425323051055e-01,2.000000000000000042e-03,1.000120258939190654e+00
8.354166666666666075e+00,1.002645891580972837e+00,2.000000000000000042e-03,1.000105888374045016e+00
8.364583333333332149e+00,1.000967668600751148e+00,2.000000000000000042e-03,1.000091494912924928e+00
8.375000000000000000e+00,9.995528908430362236e-01,2.000000000000000042e-03,1.000077094819480150e+00
8.385416666666666075e+00,1.000228990221165848e+00,2.000000000000000042e-03,1.000062704357360666e+00
8.395833333333332149e+00,9.974232816483871167e-01,2.000000000000000042e-03,1.000048339790216678e+00
8.406250000000000000e+00,1.004570562287012025e+00,2.000000000000000042e-03,1.000034017381697504e+00
8.416666666666666075e+00,9.999427311988455802e-01,2.000000000000000042e-03,1.000019753395453570e+00
8.427083333333332149e+00,9.999081314836966161e-01,2.000000000000000042e-03,1.000005564095135080e+00
8.437500000000000000e+00,1.001145902373144381e+00,2.000000000000000042e-03,9.999914657443913502e-01
8.447916666666666075e+00,1.000661359446848309e+00,2.000000000000000042e-03,9.999774746068722520e-01
8.458333333333332149e+00,1.000151999672290293e+00,2.000000000000000042e-03,9.999636069462284338e-01
8.468750000000000000e+00,9.981280011089536108e-01,2.000000000000000042e-03,9.999498790261094339e-01
8.479166666666666075e+00,1.000656742368911223e+00,2.000000000000000042e-03,9.999363071101650124e-01
8.489583333333332149e+00,1.003482687979660337e+00,2.000000000000000042e-03,9.999229074620453739e-01
8.500000000000000000e+00,1.002413906404392430e+00,2.000000000000000042e-03,9.999096963454002784e-01
8.510416666666666075e+00,1.002913859743693514e+00,2.000000000000000042e-03,9.998966863468286004e-01
8.520833333333332149e+00,9.987088034046399665e-01,2.000000000000000042e-03,9.998838753447225614e-01
8.531250000000000000e+00,9.977559540340282807e-01,2.000000000000000042e-03,9.998712575404236080e-01
8.541666666666666075e+00,9.994877494359819536e-01,2.000000000000000042e-03,9.998588271352729651e-01
8.552083333333332149e+00,9.998546477547283207e-01,2.000000000000000042e-03,9.998465783306121901e-01
8.562500000000000000e+00,1.001935636353475045e+00,2.000000000000000042e-03,9.998345053277821748e-01
8.572916666666666075e+00,9.963649662109168581e-01,2.000000000000000042e-03,9.998226023281242547e-01
8.583333333333332149e+00,1.002813681524317602e+00,2.000000000000000042e-03,9.998108635329802096e-01
8.593750000000000000e+00,9.994413367095987821e-01,2.000000000000000042e-03,9.997992831436909311e-01
8.604166666666666075e+00,9.989068004909309462e-01,2.000000000000000042e-03,9.997878553615973107e-01
8.614583333333332149e+00,9.977393310460795917e-01,2.000000000000000042e-03,9.997765743880410172e-01
8.625000000000000000e+00,9.964566776198361397e-01,2.000000000000000042e-03,9.997654344243636082e-01
8.635416666666666075e+00,1.001417021780559136e+00,2.000000000000000042e-03,9.997544296719054202e-01
8.645833333333332149e+00,9.999199983218036714e-01,2.000000000000000042e-03,9.997435543320091211e-01
8.656250000000000000e+00,9.971957082349728330e-01,2.000000000000000042e-03,9.997328026060144923e-01
8.666666666666666075e+00,9.971883896410075332e-01,2.000000000000000042e-03,9.997221686952639796e-01
8.677083333333332149e+00,9.991104104083039505e-01,2.000000000000000042e-03,9.997116468010981416e-01
8.687500000000000000e+00,1.003124086115199765e+00,2.000000000000000042e-03,9.997012311248588690e-01
8.697916666666666075e+00,9.992685460312135115e-01,2.000000000000000042e-03,9.996909158678867202e-01
8.708333333333332149e+00,9.967834651335371055e-01,2.000000000000000042e-03,9.996806952315232531e-01
8.718750000000000000e+00,9.993018697813788043e-01,2.000000000000000042e-03,9.996705634171100252e-01
8.729166666666666075e+00,9.992506830730990552e-01,2.000000000000000042e-03,9.996605146259880392e-01
8.739583333333332149e+00,9.944034515012446507e-01,2.000000000000000042e-03,9.996505430594985198e-01
8.750000000000000000e+00,9.996932801299783788e-01,2.000000000000000042e-03,9.996406429189825804e-01
8.760416666666666075e+00,9.993426778342126005e-01,2.000000000000000042e-03,9.996308084057821119e-01
8.770833333333332149e+00,1.001200483008640951e+00,2.000000000000000042e-03,9.996210337212380059e-01
8.781250000000000000e+00,1.003509740082864088e+00,2.000000000000000042e-03,9.996113130666913760e-01
8.791666666666666075e+00,1.002067294574608303e+00,2.000000000000000042e-03,9.996016406434835577e-01
8.802083333333332149e+00,9.992781816299597386e-01,2.000000000000000042e-03,9.995920106529562199e-01
8.812500000000000000e+00,9.976051556884198979e-01,2.000000000000000042e-03,9.995824172964502541e-01
8.822916666666666075e+00,1.004971052388194508e+00,2.000000000000000042e-03,9.995728547753067739e-01
8.833333333333332149e+00,9.999436776690906470e-01,2.000000000000000042e-03,9.995633172908676700e-01
8.843750000000000000e+00,9.998561761632945855e-01,2.000000000000000042e-03,9.995537990444738341e-01
8.854166666666666075e+00,9.997832157964319233e-01,2.000000000000000042e-03,9.995442942374663797e-01
8.864583333333332149e+00,1.000231097703043082e+00,2.000000000000000042e-03,9.995347970711866425e-01
8.875000000000000000e+00,9.995492209365156588e-01,2.000000000000000042e-03,9.995253017469759582e-01
8.885416666666666075e+00,9.986936196519133890e-01,2.000000000000000042e-03,9.995158024661753293e-01
8.895833333333332149e+00,9.987507536647348694e-01,2.000000000000000042e-03,9.995062934301269797e-01
8.906250000000000000e+00,9.997830825569786750e-01,2.000000000000000042e-03,9.994967688401710237e-01
8.916666666666666075e+00,9.987649294138747358e-01,2.000000000000000042e-03,9.994872228976495743e-01
8.927083333333332149e+00,9.984297247597477831e-01,2.000000000000000042e-03,9.994776498039035229e-01
8.937500000000000000e+00,1.000073076642133296e+00,2.000000000000000042e-03,9.994680437602742051e-01
8.947916666666666075e+00,9.993539363792331987e-01,2.000000000000000042e-03,9.994583989681026237e-01
8.958333333333332149e+00,1.002878005559685093e+00,2.000000000000000042e-03,9.994487096287304473e-01
8.968750000000000000e+00,9.945677729517592436e-01,2.000000000000000042e-03,9.994389699434989005e-01
8.979166666666666075e+00,1.002061419034256495e+00,2.000000000000000042e-03,9.994291741137490970e-01
8.989583333333332149e+00,1.002375394077714921e+00,2.000000000000000042e-03,9.994193163408223723e-01
9.000000000000000000e+00,9.957373154707883645e-01,2.000000000000000042e-03,9.994093908260600623e-01
9.010416666666666075e+00,9.992056900221568672e-01,2.000000000000000042e-03,9.993993917708032804e-01
9.020833333333332149e+00,9.991532379147158860e-01,2.000000000000000042e-03,9.993893133763931402e-01
9.031250000000000000e+00,9.970850699264255379e-01,2.000000000000000042e-03,9.993791498441715326e-01
9.041666666666666075e+00,9.983506730037847721e-01,2.000000000000000042e-03,9.993688953754791271e-01
9.052083333333332149e+00,9.976903422923489861e-01,2.000000000000000042e-03,9.993585441716575923e-01
9.062500000000000000e+00,1.003425567926551354e+00,2.000000000000000042e-03,9.993480904405855902e-01
9.072916666666666075e+00,1.001797351136093805e+00,2.000000000000000042e-03,9.993375331301167508e-01
9.083333333333332149e+00,1.002475769776034920e+00,2.000000000000000042e-03,9.993268842835084653e-01
9.093750000000000000e+00,1.001381637128260449e+00,2.000000000000000042e-03,9.993161581865153131e-01
9.104166666666666075e+00,9.976841426364031484e-01,2.000000000000000042e-03,9.993053691248925396e-01
9.114583333333332149e+00,9.989006829918865016e-01,2.000000000000000042e-03,9.992945313843959454e-01
9.125000000000000000e+00,1.000936686872292203e+00,2.000000000000000042e-03,9.992836592507799987e-01
9.135416666666666075e+00,9.975180833443594297e-01,2.000000000000000042e-03,9.992727670098007220e-01
9.145833333333332149e+00,1.001398145250765648e+00,2.000000000000000042e-03,9.992618689472124727e-01
9.156250000000000000e+00,9.994971426779756252e-01,2.000000000000000042e-03,9.992509793487709402e-01
9.166666666666666075e+00,9.992350681687824920e-01,2.000000000000000042e-03,9.992401125002312590e-01
9.177083333333332149e+00,1.001415475903896901e+00,2.000000000000000042e-03,9.992292826873485634e-01
9.187500000000000000e+00,1.000888899274295474e+00,2.000000000000000042e-03,9.992185041958779879e-01
9.197916666666666075e+00,9.992844165333296669e-01,2.000000000000000042e-03,9.992077913115749999e-01
9.208333333333332149e+00,1.002334698230869847e+00,2.000000000000000042e-03,9.991971583201945117e-01
9.218750000000000000e+00,9.978575399711697713e-01,2.000000000000000042e-03,9.991866195074915469e-01
9.229166666666666075e+00,1.001261547185447798e+00,2.000000000000000042e-03,9.991761891592222389e-01
9.239583333333332149e+00,1.001223055058781952e+00,2.000000000000000042e-03,9.991658815611407229e-01
9.250000000000000000e+00,9.994234024201703592e-01,2.000000000000000042e-03,9.991557109990029106e-01
9.260416666666666075e+00,1.000702938315140900e+00,2.000000000000000042e-03,9.991456917585637143e-01
9.270833333333332149e+00,9.975527450938994622e-01,2.000000000000000042e-03,9.991358381255781573e-01
9.281250000000000000e+00,1.001913740224345206e+00,2.000000000000000042e-03,9.991261643858019292e-01
9.291666666666666075e+00,9.997007694071605721e-01,2.000000000000000042e-03,9.991166848249894983e-01
9.302083333333332149e+00,9.990312344123309929e-01,2.000000000000000042e-03,9.991074137288967760e-01
9.312500000000000000e+00,1.002184108876346569e+00,2.000000000000000042e-03,9.990983653832788969e-01
9.322916666666666075e+00,9.986806631771903975e-01,2.000000000000000042e-03,9.990895540738906622e-01
9.333333333333332149e+00,9.972773979894857810e-01,2.000000000000000042e-03,9.990809940864876504e-01
9.343750000000000000e+00,9.969868672496001727e-01,2.000000000000000042e-03,9.990726997068247739e-01
9.354166666666666075e+00,1.001322084959168635e+00,2.000000000000000042e-03,9.990646852206572781e-01
9.364583333333332149e+00,9.975513669837822173e-01,2.000000000000000042e-03,9.990569649137405195e-01
9.375000000000000000e+00,1.003633065820194403e+00,2.000000000000000042e-03,9.990495530718296324e-01
9.385416666666666075e+00,9.959575533402728054e-01,2.000000000000000042e-03,9.990424639806799734e-01
9.395833333333332149e+00,1.003526609503293754e+00,2.000000000000000042e-03,9.990357119260465657e-01
9.406250000000000000e+00,1.000557625780956528e+00,2.000000000000000042e-03,9.990293111936845438e-01
9.416666666666666075e+00,9.999460500960273279e-01,2.000000000000000042e-03,9.990232760693491532e-01
9.427083333333332149e+00,9.990529515715685926e-01,2.000000000000000042e-03,9.990176208387959722e-01
9.437500000000000000e+00,1.000946815834593995e+00,2.000000000000000042e-03,9.990123597877795802e-01
9.447916666666666075e+00,1.000075985826057279e+00,2.000000000000000042e-03,9.990075072020553337e-01
9.458333333333332149e+00,1.002363379577328795e+00,2.000000000000000042e-03,9.990030773673787001e-01
9.468750000000000000e+00,1.000386155594513937e+00,2.000000000000000042e-03,9.989990845695050359e-01
9.479166666666666075e+00,1.000460914163334269e+00,2.000000000000000042e-03,9.989955430941892534e-01
9.489583333333332149e+00,9.994342124870825295e-01,2.000000000000000042e-03,9.989924672271863759e-01
9.500000000000000000e+00,1.000049936442666043e+00,2.000000000000000042e-03,9.989898712542517600e-01
9.510416666666666075e+00,1.000781538751016386e+00,2.000000000000000042e-03,9.989877694611408732e-01
9.520833333333332149e+00,9.967424537749163260e-01,2.000000000000000042e-03,9.989861761336084056e-01
9.531250000000000000e+00,9.974676689862702617e-01,2.000000000000000042e-03,9.989851055574099359e-01
9.541666666666666075e+00,1.001654888500564722e+00,2.000000000000000042e-03,9.989845720183009314e-01
9.552083333333332149e+00,1.000508535971542212e+00,2.000000000000000042e-03,9.989845898020359716e-01
9.562500000000000000e+00,9.997972494754215900e-01,2.000000000000000042e-03,9.989851731943705238e-01
9.572916666666666075e+00,1.000201136715184624e+00,2.000000000000000042e-03,9.989863364810598334e-01
9.583333333333332149e+00,1.000858235280553066e+00,2.000000000000000042e-03,9.989880939478592570e-01
9.593750000000000000e+00,9.990793739982628541e-01,2.000000000000000042e-03,9.989904598805237068e-01
9.604166666666666075e+00,9.985988887737137221e-01,2.000000000000000042e-03,9.989934485648083173e-01
9.614583333333332149e+00,1.000545683936020724e+00,2.000000000000000042e-03,9.989970742864687780e-01
9.625000000000000000e+00,9.981908689927322387e-01,2.000000000000000042e-03,9.990013512333897339e-01
9.635416666666666075e+00,1.000962292950069443e+00,2.000000000000000042e-03,9.990062817512173066e-01
9.645833333333332149e+00,9.967312992214056866e-01,2.000000000000000042e-03,9.990118451862035620e-01
9.656250000000000000e+00,1.002194506170770216e+00,2.000000000000000042e-03,9.990180182421180000e-01
9.666666666666666075e+00,1.001074127246926571e+00,2.000000000000000042e-03,9.990247776227300092e-01
9.677083333333332149e+00,1.000633926985960320e+00,2.000000000000000042e-03,9.990321000318089784e-01
9.687500000000000000e+00,1.002081550780835384e+00,2.000000000000000042e-03,9.990399621731237412e-01
9.697916666666666075e+00,1.003440880716531147e+00,2.000000000000000042e-03,9.990483407504446856e-01
9.708333333333332149e+00,1.002129485215312199e+00,2.000000000000000042e-03,9.990572124675404231e-01
9.718750000000000000e+00,9.964053299831068244e-01,2.000000000000000042e-03,9.990665540281804535e-01
9.729166666666666075e+00,9.975203252725474146e-01,2.000000000000000042e-03,9.990763421361341656e-01
9.739583333333332149e+00,9.988220543484099823e-01,2.000000000000000042e-03,9.990865534951708371e-01
9.750000000000000000e+00,1.000115737167939001e+00,2.000000000000000042e-03,9.990971648090600787e-01
9.760416666666666075e+00,1.001090132034336166e+00,2.000000000000000042e-03,9.991081527815709462e-01
9.770833333333332149e+00,9.985912359322773879e-01,2.000000000000000042e-03,9.991194941164729393e-01
9.781250000000000000e+00,1.000407727939185865e+00,2.000000000000000042e-03,9.991311655175352247e-01
9.791666666666666075e+00,9.985114518740735301e-01,2.000000000000000042e-03,9.991431436885274131e-01
9.802083333333332149e+00,9.987888875281233370e-01,2.000000000000000042e-03,9.991554053332187824e-01
9.812500000000000000e+00,9.971865583431754887e-01,2.000000000000000042e-03,9.991679271553786101e-01
9.822916666666666075e+00,9.981433549055075405e-01,2.000000000000000042e-03,9.991806858587763962e-01
9.833333333333332149e+00,9.972747653732573214e-01,2.000000000000000042e-03,9.991936581471814183e-01
9.843750000000000000e+00,9.980158925814179849e-01,2.000000000000000042e-03,9.992068207243629541e-01
9.854166666666666075e+00,1.002066903256140673e+00,2.000000000000000042e-03,9.992201502940901703e-01
9.864583333333332149e+00,9.980464448172919889e-01,2.000000000000000042e-03,9.992336235601330108e-01
9.875000000000000000e+00,1.005204113274121624e+00,2.000000000000000042e-03,9.992472172262603092e-01
9.885416666666666075e+00,1.000911415517848235e+00,2.000000000000000042e-03,9.992609079962415652e-01
9.895833333333332149e+00,1.000282663406909744e+00,2.000000000000000042e-03,9.992746725738462787e-01
9.906250000000000000e+00,9.981834864833899479e-01,2.000000000000000042e-03,9.992884876628435054e-01
9.916666666666666075e+00,1.001291775036435183e+00,2.000000000000000042e-03,9.993023299670028559e-01
9.927083333333332149e+00,9.987269413256527617e-01,2.000000000000000042e-03,9.993161761900939410e-01
9.937500000000000000e+00,1.000112112496810868e+00,2.000000000000000042e-03,9.993300030358852615e-01
9.947916666666666075e+00,1.004980504857615253e+00,2.000000000000000042e-03,9.993437872081468720e-01
9.958333333333332149e+00,9.996539174206667822e-01,2.000000000000000042e-03,9.993575054106480504e-01
9.968750000000000000e+00,1.002135506319867142e+00,2.000000000000000042e-03,9.993711343471577413e-01
9.979166666666666075e+00,9.984178352707945292e-01,2.000000000000000042e-03,9.993846507214459995e-01
9.989583333333332149e+00,9.997447866713731202e-01,2.000000000000000042e-03,9.993980312372816588e-01
1.000000000000000000e+01,1.003348478879726668e+00,2.000000000000000042e-03,9.994112525984343298e-01
1.001041666666666607e+01,9.985403767623027838e-01,2.000000000000000042e-03,9.994242915086728463e-01
1.002083333333333215e+01,1.003412492922872490e+00,2.000000000000000042e-03,9.994371246717671520e-01
1.003125000000000000e+01,1.001192660491065700e+00,2.000000000000000042e-03,9.994497287914864136e-01
1.004166666666666607e+01,9.986419858606064848e-01,2.000000000000000042e-03,9.994620805716001311e-01
1.005208333333333215e+01,1.001024500655051552e+00,2.000000000000000042e-03,9.994741567158772488e-01
1.006250000000000000e+01,1.001696993906818323e+00,2.000000000000000042e-03,9.994859339280874888e-01
1.007291666666666607e+01,1.000987387375225968e+00,2.000000000000000042e-03,9.994973889119997956e-01
1.008333333333333215e+01,9.965938211688692983e-01,2.000000000000000042e-03,9.995084983713842242e-01
1.009375000000000000e+01,9.982739518673525714e-01,2.000000000000000042e-03,9.995192390100093860e-01
1.010416666666666607e+01,9.992272269107655980e-01,2.000000000000000042e-03,9.995295875316454470e-01
1.011458333333333215e+01,9.995676164586511092e-01,2.000000000000000042e-03,9.995395206400606858e-01
1.012500000000000000e+01,1.000953016834113196e+00,2.000000000000000042e-03,9.995490150390256012e-01
1.013541666666666607e+01,1.000061760918311338e+00,2.000000000000000042e-03,9.995580474323084719e-01
1.014583333333333215e+01,9.970299954654023855e-01,2.000000000000000042e-03,9.995665945236794636e-01
1.015625000000000000e+01,1.000458775663636057e+00,2.000000000000000042e-03,9.995746330169076321e-01
1.016666666666666607e+01,1.000916548974915665e+00,2.000000000000000042e-03,9.995821396157622551e-01
1.017708333333333215e+01,1.000812337759012127e+00,2.000000000000000042e-03,9.995890910240129434e-01
1.018750000000000000e+01,1.001852803690215676e+00,2.000000000000000042e-03,9.995954643762815506e-01
1.019791666666666607e+01,1.001357591741875330e+00,2.000000000000000042e-03,9.996012563232211656e-01
1.020833333333333215e+01,1.000607137879450104e+00,2.000000000000000042e-03,9.996064905953750968e-01
1.021875000000000000e+01,9.995479572245951072e-01,2.000000000000000042e-03,9.996111929179746225e-01
1.022916666666666607e+01,9.963656367839412997e-01,2.000000000000000042e-03,9.996153890162510214e-01
1.023958333333333215e+01,1.000549434271815308e+00,2.000000000000000042e-03,9.996191046154353499e-01
1.025000000000000000e+01,1.000106949993892158e+00,2.000000000000000042e-03,9.996223654407592196e-01
1.026041666666666607e+01,1.000236813476519604e+00,2.000000000000000042e-03,9.996251972174539091e-01
1.027083333333333215e+01,9.971414989551430352e-01,2.000000000000000042e-03,9.996276256707508079e-01
1.028125000000000000e+01,9.975359626862312368e-01,2.000000000000000042e-03,9.996296765258809724e-01
1.029166666666666607e+01,1.001809296391912074e+00,2.000000000000000042e-03,9.996313755080763475e-01
1.030208333333333215e+01,9.996267931284732455e-01,2.000000000000000042e-03,9.996327483425677674e-01
1.031250000000000000e+01,1.001073506559835957e+00,2.000000000000000042e-03,9.996338207545865107e-01
1.032291666666666607e+01,9.997710650723037329e-01,2.000000000000000042e-03,9.996346184693640780e-01
1.033333333333333215e+01,9.997786452288750514e-01,2.000000000000000042e-03,9.996351672121319698e-01
1.034375000000000000e+01,1.001601342105177928e+00,2.000000000000000042e-03,9.996354927081210207e-01
1.035416666666666607e+01,9.986968524288249993e-01,2.000000000000000042e-03,9.996356206825629531e-01
1.036458333333333215e+01,9.999270799828237077e-01,2.000000000000000042e-03,9.996355768606889347e-01
1.037500000000000000e+01,9.988155266642044783e-01,2.000000000000000042e-03,9.996353869677306880e-01
1.038541666666666607e+01,9.988769202590274121e-01,2.000000000000000042e-03,9.996350767289188255e-01
1.039583333333333215e+01,9.991336180310546045e-01,2.000000000000000042e-03,9.996346718694850697e-01
1.040625000000000000e+01,1.000202693001232213e+00,2.000000000000000042e-03,9.996341981146611433e-01
1.041666666666666607e+01,9.988065791704957563e-01,2.000000000000000042e-03,9.996336811896775476e-01
1.042708333333333215e+01,1.002283088890310037e+00,2.000000000000000042e-03,9.996331468197662273e-01
1.043750000000000000e+01,9.979870471371704577e-01,2.000000000000000042e-03,9.996326207301584610e-01
